Date,RecNum,GHI_CMP11,DNI_CHP1,DHI_CMP11,Air_Temp,BP,RH,Rain_Tot,WS,WD,WD_SD
2016/01/01 0:00,17298,0,0,0,26.28,863,32.01,0,3.144,39.11,17.06
2016/01/01 1:00,17299,0,0,0,24.84,863,36.66,0,3.037,57.08,23.29
2016/01/01 2:00,17300,0,0,0,24.16,862,41.08,0,3.575,55.13,16.67
2016/01/01 3:00,17301,0,0,0,23.45,862,44.61,0,2.837,49.99,14.38
2016/01/01 4:00,17302,0,0,0,22.57,862,48.67,0,2.144,71.3,25.43
2016/01/01 5:00,17303,0,0,0,21.87,863,53.08,0,3.016,57.62,14.82
2016/01/01 6:00,17304,16.9193,32.3229,14.2671,21.52,863,53.53,0,1.763,75.82,28.13
2016/01/01 7:00,17305,169.348,293.375,81.2465,22.8,864,50.54,0,1.286,68.29,37.04
2016/01/01 8:00,17306,253.256,226.356,162.06,23.32,864,52.24,0,2.362,12.83,26.4
2016/01/01 9:00,17307,356.387,103.839,282.41,23.62,864,44.99,0,2.39,348.1,24.03
2016/01/01 10:00,17308,653.725,189.956,491.439,25.76,864,41.54,0,2.131,315.6,33.97
2016/01/01 11:00,17309,615.721,165.09,463.465,27.75,864,32.95,0,1.557,302.6,51.03
2016/01/01 12:00,17310,835.601,426.761,410.078,29.71,863,32.05,0,2.002,279.6,47.71
2016/01/01 13:00,17311,797.597,257.539,538.945,31.24,863,29.35,0,1.366,245.8,53.19
2016/01/01 14:00,17312,721.227,251.496,484.924,30.97,862,30.73,0,1.495,268.5,53.5
2016/01/01 15:00,17313,739.934,423.223,370.293,32.81,861,29.19,0,1.13,257.9,52.14
2016/01/01 16:00,17314,416.008,170.501,296.41,32.17,860,28.85,0,1.702,269.4,51.75
2016/01/01 17:00,17315,160.681,55.1994,127.369,31.5,860,43.52,0,1.831,220.8,69.8
2016/01/01 18:00,17316,47.9049,13.0669,43.7254,23.48,860,62.19,0.254,4.788,127,30
2016/01/01 19:00,17317,10.5148,0.0445097,10.1572,23.78,861,56.99,0,2.957,116.5,29.94
2016/01/01 20:00,17318,0.0824779,0,0.104712,24,861,53.04,0,2.742,131.3,28.82
2016/01/01 21:00,17319,0,0,0,24.62,862,52.39,0,1.63,113.2,47.11
2016/01/01 22:00,17320,0,0,0,24.23,862,67.65,0,1.371,58.46,48.45
2016/01/01 23:00,17321,0.0258584,0,0.0941603,23.4,863,66.7,0,2.226,38.51,48.52
2016/01/02 0:00,17322,0,0,0,21.82,864,77.78,0,3.762,70.76,28.27
2016/01/02 1:00,17323,0,0,0,21.48,864,78.08,0,2.584,114,28.69
2016/01/02 2:00,17324,0,0,0,20.06,865,87.2,0.508,3.17,102.9,23.89
2016/01/02 3:00,17325,0,0,0,19.35,864,87.3,0,2.774,103.8,22.57
2016/01/02 4:00,17326,0,0,0,19.21,864,87.9,0,3.453,108.1,22.92
2016/01/02 5:00,17327,0,0,0,19.1,863,85.2,0,2.73,83.2,34.63
2016/01/02 6:00,17328,4.47574,0,4.31295,19.1,863,88.2,0,2.205,27.94,32.39
2016/01/02 7:00,17329,45.2819,0.0423362,45.0325,18.83,864,89.1,0,2.204,328.7,28.3
2016/01/02 8:00,17330,278.089,78.3333,238.052,20.45,864,79.38,0,1.558,303.9,34.78
2016/01/02 9:00,17331,700.861,528.807,355.541,23.23,864,68.03,0,1.58,292.4,36.28
2016/01/02 10:00,17332,499.158,71.9837,440.81,25.16,864,58.95,0,0.816,258.4,46.86
2016/01/02 11:00,17333,934.262,722.781,252.265,27.46,864,48.4,0,1.021,254.3,48.62
2016/01/02 12:00,17334,1084.11,864.325,219.459,28.67,864,43.71,0,1.36,271.1,55.03
2016/01/02 13:00,17335,709.772,404.74,298.619,29.31,863,49.01,0,1.867,299.1,42.63
2016/01/02 14:00,17336,39.2761,0.0138588,39.2034,27.33,863,54.22,0,0.88,271.4,41.23
2016/01/02 15:00,17337,161.113,3.58954,157.84,26.7,862,59.73,0,0.807,224.8,35.9
2016/01/02 16:00,17338,174.253,0.324682,173.784,26.11,862,56.49,0,0.75,257.9,45.74
2016/01/02 17:00,17339,223.127,70.8837,186.612,26.43,862,56.16,0,1.155,286.8,27.69
2016/01/02 18:00,17340,28.7192,0.0419482,28.6289,26.1,862,60.73,0,0.657,250.7,53.48
2016/01/02 19:00,17341,71.2039,110.893,54.6949,26.28,862,59.64,0,0.761,127.7,37.3
2016/01/02 20:00,17342,1.5771,0,1.59195,25.78,863,59.77,0,0.77,127.2,32.52
2016/01/02 21:00,17343,0.70293,0,0.536583,25.16,864,71.6,1.778,3.559,107.9,26.58
2016/01/02 22:00,17344,0.790848,0,0.979472,21.22,865,73.29,0,5.412,66.86,24.05
2016/01/02 23:00,17345,0,0,0,21.21,866,78.03,0,4.098,46.97,24.69
2016/01/03 0:00,17346,0,0,0,20.64,866,77.18,0,2.339,72.64,26.64
2016/01/03 1:00,17347,0,0,0,20.7,865,77.74,0,3.455,101.6,17.7
2016/01/03 2:00,17348,0,0,0,20.35,865,79.24,0,3.254,108.6,18.6
2016/01/03 3:00,17349,0,0,0,19.98,864,81.9,0,2.97,116.1,20.39
2016/01/03 4:00,17350,0,0,0,19.58,865,80.9,0,2.811,108.6,19.69
2016/01/03 5:00,17351,0,0,0,18.91,865,82,0,2.737,108.5,20.53
2016/01/03 6:00,17352,24.2679,107.067,13.8835,18.71,865,78.8,0,2.56,100.5,19.16
2016/01/03 7:00,17353,197.005,529.457,60.7799,19.78,866,71.27,0,3.741,99.2,19.5
2016/01/03 8:00,17354,447.491,733.988,108.157,21.1,867,63.57,0,4.108,85.2,24.14
2016/01/03 9:00,17355,676.032,778.24,162.992,22.21,867,58.93,0,4.216,63.45,27.84
2016/01/03 10:00,17356,864.372,909.709,120.141,23.36,867,53.77,0,3.379,53.66,29.33
2016/01/03 11:00,17357,1008.87,951.625,116.248,24.74,866,49.62,0,3.1,60.82,37.25
2016/01/03 12:00,17358,1008.3,831.525,182.119,26.17,866,49.63,0,2.35,356.9,51.73
2016/01/03 13:00,17359,987.204,788.726,194.408,27.16,865,42.39,0,2.261,2.323,47.21
2016/01/03 14:00,17360,850.716,516.183,353.505,28.25,864,44.46,0,2.107,344.4,42.33
2016/01/03 15:00,17361,862.968,719.602,249.905,28.96,864,38.33,0,2.342,356.8,47.46
2016/01/03 16:00,17362,741.986,770.74,191.992,29.63,863,37.48,0,2.138,336.4,44.76
2016/01/03 17:00,17363,507.27,579.005,201.348,29.83,863,34.68,0,2.096,314.9,36.8
2016/01/03 18:00,17364,295.657,626.636,88.5215,29.44,863,34.71,0,3.412,19.88,27.84
2016/01/03 19:00,17365,65.2659,238.919,29.7021,28.73,863,37.92,0,2.871,351.3,24.71
2016/01/03 20:00,17366,0.115694,0,0.0985926,27.15,864,39.48,0,3.308,13.18,18.17
2016/01/03 21:00,17367,0,0,0,26.29,864,40.84,0,3.021,28.57,14.51
2016/01/03 22:00,17368,0,0,0,25.67,865,41.75,0,3.111,37.24,15.92
2016/01/03 23:00,17369,0,0,0,25.03,865,44.35,0,3.735,50.19,13.99
2016/01/04 0:00,17370,0,0,0,24.1,865,47.63,0,4.102,43.02,14.35
2016/01/04 1:00,17371,0,0,0,22.95,865,47.31,0,3.639,47.06,15.97
2016/01/04 2:00,17372,0,0,0,22.21,865,45.96,0,3.186,49.96,17.33
2016/01/04 3:00,17373,0,0,0,21.61,865,45.64,0,1.954,63.4,18.94
2016/01/04 4:00,17374,0,0,0,21.21,865,47.63,0,1.716,67.69,21.2
2016/01/04 5:00,17375,0,0,0,20.94,865,48.8,0,2.283,79.54,19.82
2016/01/04 6:00,17376,18.4386,65.0642,12.3162,20.66,866,49.35,0,2.713,85.3,13.81
2016/01/04 7:00,17377,184.076,493.64,56.8785,21.37,866,47.28,0,2.97,72.88,23.59
2016/01/04 8:00,17378,430.755,755.089,84.3139,22.31,867,45.14,0,3.693,51.05,21.2
2016/01/04 9:00,17379,671.729,891.239,92.7312,23.68,867,37.01,0,3.135,33.87,33.12
2016/01/04 10:00,17380,873.3,954.657,98.6573,25.13,867,32.06,0,3.387,22.1,32.88
2016/01/04 11:00,17381,1020.1,997.206,94.4096,26.71,867,25.31,0,3.524,25.78,34.24
2016/01/04 12:00,17382,1104.31,1019.23,86.0885,28.3,866,21.5,0,2.822,347.6,46.89
2016/01/04 13:00,17383,1120.34,1032.92,81.0387,29.54,866,21.9,0,1.868,319,42.91
2016/01/04 14:00,17384,1064.41,1023.25,82.4296,30.15,866,22.41,0,2.37,346.8,46.92
2016/01/04 15:00,17385,938.169,993.643,82.6196,31.21,865,19.76,0,1.85,6.648,63.85
2016/01/04 16:00,17386,751.873,931.14,85.1015,31.84,865,21.01,0,2.036,354.2,43.24
2016/01/04 17:00,17387,528.917,831.897,84.5424,31.84,864,22.7,0,2.202,332.2,38.84
2016/01/04 18:00,17388,279.59,651.177,64.7468,31.29,864,21.38,0,3.439,354.5,27.54
2016/01/04 19:00,17389,65.8862,239.843,28.097,30.39,864,23.23,0,3.591,333.3,22.6
2016/01/04 20:00,17390,0.0423196,0,0.025158,28.78,864,25.21,0,3.261,328.1,20.5
2016/01/04 21:00,17391,0,0,0,27.74,865,26.78,0,2.973,9.85,19.62
2016/01/04 22:00,17392,0,0,0,27.19,865,28,0,1.894,42.02,17.93
2016/01/04 23:00,17393,0,0,0,26.41,866,27.56,0,3.304,54.53,17.36
2016/01/05 0:00,17394,0,0,0,25.05,866,28.65,0,2.918,74.32,27.07
2016/01/05 1:00,17395,0,0,0,24.28,866,28.24,0,2.861,81.2,20.18
2016/01/05 2:00,17396,0,0,0,23.35,865,29.66,0,3.028,85.1,17.9
2016/01/05 3:00,17397,0,0,0,22.67,865,32.49,0,2.634,76.04,18.11
2016/01/05 4:00,17398,0,0,0,22.08,865,36.34,0,2.242,67.89,18.47
2016/01/05 5:00,17399,0,0,0,21.45,865,38.38,0,2.028,64.22,18.94
2016/01/05 6:00,17400,23.7794,142.525,11.2021,21.21,866,38.88,0,2.328,53.93,15.83
2016/01/05 7:00,17401,196.985,611.489,45.6387,22.13,866,41.22,0,1.863,31.91,30.52
2016/01/05 8:00,17402,438.732,811.202,69.3493,22.49,867,44.74,0,3.619,5.478,27.5
2016/01/05 9:00,17403,670.905,905.444,83.2968,23.94,867,39.92,0,2.602,348.8,32.36
2016/01/05 10:00,17404,864.854,945.55,98.23,25.26,867,35.89,0,2.397,323,37.09
2016/01/05 11:00,17405,1009.31,977.898,101.946,26.63,867,33.81,0,2.136,330.7,43.16
2016/01/05 12:00,17406,1092.31,1002.36,94.5838,28.98,866,31.06,0,1.16,290.4,49.61
2016/01/05 13:00,17407,1102.76,1004.42,92.6133,30.43,865,29.12,0,1.326,296.1,76.06
2016/01/05 14:00,17408,1037.97,973.786,102.38,31.4,865,26.14,0,1.731,61.66,55.27
2016/01/05 15:00,17409,916.421,940.042,105.296,31.99,864,24.15,0,1.8,356.1,62.64
2016/01/05 16:00,17410,731.248,875.494,103.105,32.95,863,25.3,0,1.904,1.801,49.89
2016/01/05 17:00,17411,503.79,755.243,98.2189,32.86,862,25.26,0,2.215,353.4,37.74
2016/01/05 18:00,17412,266.071,568.949,76.8334,32.53,862,25.49,0,2.61,319.1,30.34
2016/01/05 19:00,17413,60.2431,196.324,30.3954,31.65,862,27.21,0,2.757,324.3,32.69
2016/01/05 20:00,17414,0.111318,0,0.097555,30.14,862,28.79,0,2.958,354.4,19.31
2016/01/05 21:00,17415,0,0,0,28.95,863,29.97,0,2.912,359.6,15.37
2016/01/05 22:00,17416,0,0,0,28.25,863,30.82,0,3.216,27.97,14.41
2016/01/05 23:00,17417,0,0,0,27.31,863,32.86,0,2.644,53.35,17.97
2016/01/06 0:00,17418,0,0,0,26.41,863,34.47,0,3.982,48.91,12.21
2016/01/06 1:00,17419,0,0,0,25.13,863,38.66,0,3.585,63.47,23.26
2016/01/06 2:00,17420,0,0,0,24.22,863,40.62,0,3.262,71.44,20.45
2016/01/06 3:00,17421,0,0,0,23.59,862,41.58,0,3.268,65.38,15.18
2016/01/06 4:00,17422,0,0,0,22.95,862,43.85,0,2.991,51.53,15.62
2016/01/06 5:00,17423,0,0,0,22.26,862,45.12,0,2.757,74.09,20.74
2016/01/06 6:00,17424,20.842,78.2499,13.4302,22.27,862,43.52,0,1.815,81.7,24.34
2016/01/06 7:00,17425,182.718,505.452,56.5479,23.42,863,42.17,0,1.767,51,26.28
2016/01/06 8:00,17426,422.088,747.254,82.1061,24.18,863,38.79,0,2.544,15.35,32.09
2016/01/06 9:00,17427,653.186,863.734,94.117,26.45,863,32.53,0,1.513,307.3,41.7
2016/01/06 10:00,17428,845.133,914.891,105.617,28.59,862,32.32,0,1.268,287.3,46.93
2016/01/06 11:00,17429,991.391,946.95,113.526,30.19,862,30.15,0,1.28,262,49.89
2016/01/06 12:00,17430,1078.26,970.026,111.045,31.57,861,27.99,0,1.632,275.8,47.04
2016/01/06 13:00,17431,1094.7,980.254,106.126,33.35,861,25.64,0,1.411,290.3,52.11
2016/01/06 14:00,17432,1040.26,973.128,102.843,34.92,860,22.12,0,1.285,259.5,57.26
2016/01/06 15:00,17433,915.503,938.985,103.106,35.71,859,21.87,0,1.325,274.9,57.59
2016/01/06 16:00,17434,729.187,869.317,103.012,36.41,858,21.24,0,1.473,239.7,44.81
2016/01/06 17:00,17435,510.694,779.589,91.8387,36.27,858,20.99,0,1.219,294.7,62.02
2016/01/06 18:00,17436,272.271,607.542,69.9195,36.31,857,21.72,0,1.027,254.4,44.81
2016/01/06 19:00,17437,66.4173,233.988,31.0437,35.33,858,23.19,0,2.124,292,29.41
2016/01/06 20:00,17438,0.157074,0,0.106303,33.58,858,23.9,0,2.636,301,18.35
2016/01/06 21:00,17439,0,0,0,32.95,859,24.63,0,2.417,325.7,11.93
2016/01/06 22:00,17440,0,0,0,30.98,859,29.3,0,3.559,50.11,17.25
2016/01/06 23:00,17441,0,0,0,29.8,860,30.86,0,3.034,26.78,22.27
2016/01/07 0:00,17442,0,0,0,28.91,860,32.34,0,2.596,44.6,24.58
2016/01/07 1:00,17443,0,0,0,27.92,859,33.32,0,2.329,79.59,19.59
2016/01/07 2:00,17444,0,0,0,27.32,859,34.77,0,3.327,68.75,18.49
2016/01/07 3:00,17445,0,0,0,26.22,859,37.06,0,3.642,67.19,13.65
2016/01/07 4:00,17446,0,0,0,25.42,859,36.89,0,3.775,58.34,13.77
2016/01/07 5:00,17447,0,0,0,24.73,859,38.05,0,2.139,52,20.81
2016/01/07 6:00,17448,15.8792,26.1098,13.4286,24.19,860,38.56,0,0.972,69.37,40.7
2016/01/07 7:00,17449,110.351,114.731,84.0583,24.88,861,37.1,0,1.723,94.9,25.27
2016/01/07 8:00,17450,220.378,185.967,132.475,25.69,861,35.78,0,2.421,58.56,22.11
2016/01/07 9:00,17451,684.752,848.118,137.012,27.96,862,30.34,0,2.611,37.29,36.42
2016/01/07 10:00,17452,836.635,868.792,130.224,29.58,861,26.38,0,2.739,321.2,38.87
2016/01/07 11:00,17453,1006.11,970.808,105.926,31.39,861,24.3,0,2.739,304.7,41.28
2016/01/07 12:00,17454,1091.66,986.924,107.882,32.32,860,23.47,0,3.2,308.8,38.43
2016/01/07 13:00,17455,1112.27,999.863,103.738,33.54,860,21.32,0,2.545,291.6,41.87
2016/01/07 14:00,17456,1057.39,994.117,99.7662,35.16,859,19.95,0,2.614,306.2,42.31
2016/01/07 15:00,17457,933.515,967.879,96.0455,36.38,858,18.02,0,2.342,312.5,39.83
2016/01/07 16:00,17458,753.734,921.066,90.8446,37.28,858,16.96,0,1.757,299.3,54.53
2016/01/07 17:00,17459,533.016,844.874,78.725,37.25,857,16.16,0,1.949,295.5,38.86
2016/01/07 18:00,17460,258.401,560.812,61.8737,37.47,857,15.76,0,1.091,273.7,44.43
2016/01/07 19:00,17461,10.3985,0.331707,10.3418,35.32,858,23.63,0,1.478,260.1,43.83
2016/01/07 20:00,17462,0,0.00242966,0,33.69,858,17.65,0,0.912,193.8,44.81
2016/01/07 21:00,17463,0,0.0133637,0,35.01,859,17.87,0,2.535,133.2,53.91
2016/01/07 22:00,17464,0,0,0,34.12,860,17.84,0,2.579,207.2,50.85
2016/01/07 23:00,17465,0,0,0,32.79,860,31.59,0,1.462,133.1,55.64
2016/01/08 0:00,17466,0,0,0,28.42,861,53.7,0,5.182,84,46.64
2016/01/08 1:00,17467,0,0,0,24.78,862,58.73,0,5.763,101.8,21.52
2016/01/08 2:00,17468,0,0,0,24.22,862,55.7,0,3.992,113.9,24.85
2016/01/08 3:00,17469,0,0,0,23.8,862,58.19,0,2.752,126.8,31.15
2016/01/08 4:00,17470,0.000744894,0,0,22.7,863,72.48,0.254,2.57,105.3,27.23
2016/01/08 5:00,17471,0.0114938,0,0,21.77,863,59.5,0,3.39,88.9,30.55
2016/01/08 6:00,17472,13.347,22.3767,10.8215,22.58,863,60.83,0,3.865,51.39,20.71
2016/01/08 7:00,17473,148.215,197.348,107.39,22.83,864,61.6,0,5.085,40.38,19.44
2016/01/08 8:00,17474,327.196,179.595,251.249,23.4,864,57.56,0,6.956,47.64,16.28
2016/01/08 9:00,17475,633.481,749.596,143.021,24.71,864,48.01,0,7.011,44.98,17.53
2016/01/08 10:00,17476,855.342,899.61,128.943,26.27,864,43.97,0,7.031,35.1,21.32
2016/01/08 11:00,17477,994.24,940.503,121.555,27.69,864,41.29,0,5.833,15.24,27.52
2016/01/08 12:00,17478,1078.63,955.624,123.933,28.92,864,39.33,0,5.528,17.16,28.81
2016/01/08 13:00,17479,1085.1,938.119,135.835,29.94,863,37.69,0,5.107,352.4,35.01
2016/01/08 14:00,17480,1053.62,929.364,156.882,30.63,863,35.73,0,4.697,351.5,35.38
2016/01/08 15:00,17481,743.326,615.917,203.226,31.6,861,33.74,0,5.013,345.5,31.8
2016/01/08 16:00,17482,464.85,220.684,296.256,32.02,861,30.61,0,5.253,356.3,30.59
2016/01/08 17:00,17483,58.0833,0.0262366,57.8405,28.32,861,78.1,0.254,3.863,294.8,73.43
2016/01/08 18:00,17484,25.2907,0.0360918,25.421,19.39,861,76.18,0.762,6.86,121.4,28.21
2016/01/08 19:00,17485,6.3364,0,6.29015,19.89,863,81.9,0.508,4.03,128.3,36.72
2016/01/08 20:00,17486,1.63974,0,1.5082,19.86,862,78.26,2.794,3.805,60.95,53.9
2016/01/08 21:00,17487,1.20842,0,0.845991,19.34,864,84.2,3.81,3.709,140.2,40.8
2016/01/08 22:00,17488,0.354858,0,0.129731,17.71,864,86.7,1.016,5.559,94.1,25.79
2016/01/08 23:00,17489,0,0,0,17.92,865,85.7,0,4.143,77.46,25.7
2016/01/09 0:00,17490,0,0,0,18.19,865,80.3,0,3.499,84.6,22.8
2016/01/09 1:00,17491,0,0,0,18.35,865,82.3,0,3.138,71.39,24.58
2016/01/09 2:00,17492,0,0,0,18.12,864,77.99,0,3.018,100.3,18.27
2016/01/09 3:00,17493,0,0,0,18.44,863,74.37,0,2.036,91.5,20.45
2016/01/09 4:00,17494,0,0,0,18.76,863,70.75,0,1.094,78.7,32.99
2016/01/09 5:00,17495,0,0,0,18.33,863,75.53,0,1.762,120.1,21.72
2016/01/09 6:00,17496,19.3094,104.439,10.0736,18.05,864,75.33,0,2.658,126.6,23.24
2016/01/09 7:00,17497,188.019,593.642,45.8564,19.12,864,69.21,0,2.591,129.9,32.54
2016/01/09 8:00,17498,426.969,803.898,67.4027,20.64,865,67.28,0,3.096,102.8,31.54
2016/01/09 9:00,17499,648.903,866.919,93.7684,21.53,865,61.15,0,3.677,72.86,32.01
2016/01/09 10:00,17500,805.266,794.775,168.805,22.43,865,63.15,0,4.6,37.76,23.91
2016/01/09 11:00,17501,963.604,721.223,298.428,22.83,865,57.61,0,4.595,23.61,27.86
2016/01/09 12:00,17502,1035.48,739.758,299.449,23.8,865,57.02,0,4.322,2.535,32.71
2016/01/09 13:00,17503,730.38,352.515,376.118,24.13,864,56.18,0,4.655,8.52,33.26
2016/01/09 14:00,17504,817.119,487.974,346.783,25.48,864,51.89,0,3.436,6.541,37.57
2016/01/09 15:00,17505,687.166,409.506,330.085,25.98,863,50.93,0,4.318,355.9,28.28
2016/01/09 16:00,17506,350.651,148.454,240.655,25.9,861,53.26,0,4.785,29.44,29.49
2016/01/09 17:00,17507,49.0364,0.522844,48.8043,25.66,861,54.12,0,4.345,55.87,21.15
2016/01/09 18:00,17508,1.00931,0,0.934725,21.67,861,80.4,0,4.32,124.9,46.95
2016/01/09 19:00,17509,0.710506,0,0.542684,17.36,864,87.3,4.318,2.552,161.2,49.17
2016/01/09 20:00,17510,0.769226,0.0641338,0.570856,16.39,863,78.98,1.524,5.588,73.52,29.35
2016/01/09 21:00,17511,0.289956,0.0365088,0.134267,17.53,863,76.81,0,1.257,10.45,57.64
2016/01/09 22:00,17512,0,0,0.0109585,18.01,863,74.34,0,1.579,359.3,48.26
2016/01/09 23:00,17513,0,0,0,17.81,864,78.96,0,1.53,102.3,66.1
2016/01/10 0:00,17514,0,0,0,17.49,864,78.72,0,1.938,46.85,24.17
2016/01/10 1:00,17515,0,0,0,16.87,863,81.8,0,2.635,102.2,25
2016/01/10 2:00,17516,0,0,0,16.92,863,78.45,0,1.769,118.5,24.62
2016/01/10 3:00,17517,0,0,0,16.74,863,79.36,0,1.81,120.6,19.71
2016/01/10 4:00,17518,0,0,0,16.38,863,81.3,0,2.626,112.5,20.57
2016/01/10 5:00,17519,0,0,0,16.14,863,80.2,0,2.675,107.4,17.11
2016/01/10 6:00,17520,20.1591,131.316,9.33464,16.7,864,75.29,0,2.145,72.37,28.21
2016/01/10 7:00,17521,190.684,629.385,41.27,17.89,865,75.28,0,2.438,51.79,21.32
2016/01/10 8:00,17522,434.179,836.911,61.2071,18.96,865,71.61,0,3.103,44.25,22.76
2016/01/10 9:00,17523,668.922,913.272,83.4438,19.85,865,71.11,0,4.196,33.96,24.96
2016/01/10 10:00,17524,844.234,911.798,109.961,21.37,865,62.64,0,4.047,33.13,30.23
2016/01/10 11:00,17525,937.258,837.925,163.422,22.47,864,58.82,0,4.521,12.89,32.84
2016/01/10 12:00,17526,899.334,652.985,252.711,23.57,864,56.61,0,4.288,5.831,30.04
2016/01/10 13:00,17527,656.557,266.657,389.224,24.31,864,56.38,0,4.121,359.4,31.76
2016/01/10 14:00,17528,877.503,611.456,290.214,25.25,863,51.18,0,3.263,358.2,34.61
2016/01/10 15:00,17529,552.826,305.412,289.853,26.17,863,46.07,0,2.614,350.1,42.48
2016/01/10 16:00,17530,367.589,249.99,181.374,26.63,862,49.31,0,2.087,357.9,38.76
2016/01/10 17:00,17531,257.659,170.635,172.55,26.64,861,46.88,0,2.445,40.05,34.07
2016/01/10 18:00,17532,145.069,14.6132,138.956,26.68,861,49.14,0,2.72,35.49,24.06
2016/01/10 19:00,17533,37.905,0.952921,37.5749,26.24,861,51.9,0,2.588,12.87,20.37
2016/01/10 20:00,17534,0.534964,0,0.50092,25.36,862,61.97,0,3.279,25.78,14.39
2016/01/10 21:00,17535,0,0,0,24.03,863,65.95,0,3.14,24.25,22.19
2016/01/10 22:00,17536,0,0,0,22.99,863,68.04,0,4.358,26.27,19.13
2016/01/10 23:00,17537,0,0,0,22.38,864,66.79,0,4.535,76.95,32.9
2016/01/11 0:00,17538,0,0,0,18.8,864,75.46,0,5.931,117,27.18
2016/01/11 1:00,17539,0,0,0,17.94,864,76.37,0,4.62,98.5,20.7
2016/01/11 2:00,17540,0,0,0,18.77,865,76.94,0,3.026,132.1,38.53
2016/01/11 3:00,17541,0,0,0,18.02,863,75.8,0,3.674,72.26,23.83
2016/01/11 4:00,17542,0,0,0,18.03,863,79.63,0,2.349,60.97,19.81
2016/01/11 5:00,17543,0,0,0,17.65,863,81.1,0,1.108,66.74,32.31
2016/01/11 6:00,17544,14.1166,43.5534,9.77336,17.74,864,76.84,0,0.286,58.8,32.76
2016/01/11 7:00,17545,143.167,317.467,58.147,18.9,865,75.96,0,1.834,91.7,28.35
2016/01/11 8:00,17546,363.254,492.671,157.786,19.96,865,75.2,0,4.777,56.37,21.58
2016/01/11 9:00,17547,600.521,579.49,236.47,21.36,865,72.88,0,4.117,38.34,26.25
2016/01/11 10:00,17548,633.667,468.448,262.596,22.37,865,64.31,0,3.793,8.75,31.46
2016/01/11 11:00,17549,804.185,559.022,296.381,23.44,865,60.55,0,4.41,4.786,30.44
2016/01/11 12:00,17550,837.212,538.969,301.106,24.38,865,53.22,0,4.012,11.28,31.33
2016/01/11 13:00,17551,1026.31,667.018,354.515,25.5,864,50.97,0,4.101,5.955,31.55
2016/01/11 14:00,17552,837.546,544.687,319.535,26.38,863,45.1,0,3.362,358.7,37.42
2016/01/11 15:00,17553,805.68,583.169,292.337,27.16,862,45.25,0,3.41,358.5,36.61
2016/01/11 16:00,17554,405.628,158.966,287.119,26.64,861,47.83,0,4.536,22.58,26.19
2016/01/11 17:00,17555,508.328,495.618,240.922,26.88,860,46.31,0,4.632,10.5,27.96
2016/01/11 18:00,17556,162.003,57.4297,144.183,26.47,860,48.73,0,4.453,21.89,21.85
2016/01/11 19:00,17557,73.0185,122.712,52.4848,26.18,861,50.63,0,3.712,22.83,20.54
2016/01/11 20:00,17558,0.0945416,0,0.0668932,25.56,861,52.36,0,3.276,42.4,16.37
2016/01/11 21:00,17559,0,0,0,24.94,862,52.68,0,2.804,52.87,15.43
2016/01/11 22:00,17560,0,0,0,24.51,862,54.67,0,2.761,59.9,18.85
2016/01/11 23:00,17561,0,0,0,24.11,862,55.68,0,3.804,49.63,18.41
2016/01/12 0:00,17562,0,0,0,22.03,863,72.98,0,3.181,41.38,39.96
2016/01/12 1:00,17563,0,0,0,18.23,864,86.9,0.254,1.757,129.1,37.54
2016/01/12 2:00,17564,0.0397143,0,0.0293921,16.71,863,92.9,5.842,4.394,116.3,26.81
2016/01/12 3:00,17565,0.221957,0,0.184707,16,863,92.6,6.096,3.259,138.9,37.79
2016/01/12 4:00,17566,0.184005,0,0.118393,15.71,862,92.3,17.78,2.961,136.6,45.2
2016/01/12 5:00,17567,0.427987,0.00352947,0.328471,15.69,862,93.6,5.334,4.056,158.9,37.7
2016/01/12 6:00,17568,0.42028,0,0.404636,15.07,864,93.2,12.19,2.014,162.6,36.19
2016/01/12 7:00,17569,5.23886,0.132074,5.16586,15.23,861,88.4,2.286,5.68,75.75,32.39
2016/01/12 8:00,17570,66.1092,0.418964,65.812,15.98,862,91.2,0,1.401,278.9,45.41
2016/01/12 9:00,17571,248.829,8.05178,242.905,16.62,862,82.7,0,2.166,349,33.58
2016/01/12 10:00,17572,417.32,34.2306,390.695,17.56,862,80.3,0,4.152,329.1,23.92
2016/01/12 11:00,17573,400.431,19.0426,384.254,17.62,863,78.52,0,3.968,337.8,29.42
2016/01/12 12:00,17574,692.439,308.574,383.196,18.66,862,68.11,0,2.856,334.2,31.18
2016/01/12 13:00,17575,1137.15,1048.18,84.5482,20.84,862,60.44,0,2.542,321.4,36.54
2016/01/12 14:00,17576,1067.17,1038.27,70.0746,22.28,862,57.59,0,2.65,338.9,34.78
2016/01/12 15:00,17577,930.128,986.719,77.1149,24.02,861,52.21,0,2.263,334.8,36.3
2016/01/12 16:00,17578,670.729,748.693,121.741,24.67,860,54,0,2.171,332.6,40.74
2016/01/12 17:00,17579,438.393,577.095,112.917,24.68,860,54.88,0,2.666,325.8,28.75
2016/01/12 18:00,17580,57.4397,0.000972254,57.4501,23.64,860,60.62,0,3.094,330.9,22.83
2016/01/12 19:00,17581,7.00587,0,6.78989,22.71,860,64.06,0,3.212,352.7,25.14
2016/01/12 20:00,17582,0.0125567,0,0.0116676,22.33,860,66.97,0,2.458,342.1,27.23
2016/01/12 21:00,17583,0,0,0,21.95,860,68.71,0,3.242,349.3,20.02
